"","stream","date","N.L","P.L","Total.added.L","conc.p.added","conc.DIN.added","conc.DIN.in.barrel","conc.srp.in.barrel"
"1348","WS07",2013-02-25,6.44,0.062,12,2.37356666666667,148.12,148.202005906224,2.3726679459239
"1349","WS07",2013-02-26,6.44,0.062,12,2.37356666666667,148.12,148.177404134357,2.37293756214673
"1350","WS07",2013-02-27,6.44,0.062,12,2.37356666666667,148.12,148.177404134357,2.37293756214673
"1351","WS07",2013-02-28,6.44,0.062,12,2.37356666666667,148.12,148.177404134357,2.37293756214673
"1352","WS07",2013-03-01,6.44,0.062,12,2.37356666666667,148.12,148.177404134357,2.37293756214673
"1353","WS07",2013-03-02,6.44,0.062,12,2.37356666666667,148.12,148.177404134357,2.37293756214673
"1354","WS07",2013-03-03,6.44,0.062,12,2.37356666666667,148.12,148.177404134357,2.37293756214673
"1355","WS07",2013-03-04,6.44,0.062,12,2.37356666666667,148.12,148.16018289405,2.37312629350271
"1356","WS07",2013-03-05,6.44,0.062,12,2.37356666666667,148.12,148.16018289405,2.37312629350271
"1357","WS07",2013-03-06,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1358","WS07",2013-03-07,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1359","WS07",2013-03-08,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1360","WS07",2013-03-09,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1361","WS07",2013-03-10,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1362","WS07",2013-03-11,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1363","WS07",2013-03-12,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1364","WS07",2013-03-13,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1365","WS07",2013-03-14,2.15,0.0207,4,2.377395,148.35,148.179164604645,2.37355316415244
"1366","WS07",2013-03-15,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1367","WS07",2013-03-16,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1368","WS07",2013-03-17,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1369","WS07",2013-03-18,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1370","WS07",2013-03-19,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1371","WS07",2013-03-20,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1372","WS07",2013-03-21,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1373","WS07",2013-03-22,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1374","WS07",2013-03-23,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1375","WS07",2013-03-24,4.296,0.04136,8,2.375098,148.212,148.185731683716,2.37386213132195
"1376","WS07",2013-03-25,5.37,0.0517,10,2.375098,148.212,148.192298762787,2.37417109849146
"1377","WS07",2013-03-26,5.37,0.0517,10,2.375098,148.212,148.192298762787,2.37417109849146
"1378","WS07",2013-03-27,5.37,0.0517,10,2.375098,148.212,148.192298762787,2.37417109849146
"1379","WS07",2013-03-28,5.37,0.0517,10,2.375098,148.212,148.192298762787,2.37417109849146
"1380","WS07",2013-03-29,4.296,0.04136,8,2.375098,148.212,148.196239010229,2.37435647879317
"1381","WS07",2013-03-30,4.296,0.04136,8,2.375098,148.212,148.196239010229,2.37435647879317
"1382","WS07",2013-03-31,4.296,0.04136,8,2.375098,148.212,148.196239010229,2.37435647879317
"1383","WS07",2013-04-01,4.296,0.04136,8,2.375098,148.212,148.196239010229,2.37435647879317
"1384","WS07",2013-04-02,4.296,0.04136,8,2.375098,148.212,148.196239010229,2.37435647879317
"1385","WS07",2013-04-03,4.296,0.04136,8,2.375098,148.212,148.196239010229,2.37435647879317
"1386","WS07",2013-04-04,9.67,0.09306,18,2.375098,148.273333333333,148.230931455626,2.37469016333624
"1387","WS07",2013-04-05,9.67,0.09306,18,2.375098,148.273333333333,148.230931455626,2.37469016333624
"1388","WS07",2013-04-06,9.67,0.09306,18,2.375098,148.273333333333,148.230931455626,2.37469016333624
"1389","WS07",2013-04-07,9.67,0.09306,18,2.375098,148.273333333333,148.230931455626,2.37469016333624
"1390","WS07",2013-04-08,9.67,0.09306,18,2.375098,148.273333333333,148.230931455626,2.37469016333624
"1391","WS07",2013-04-09,9.67,0.09306,18,2.375098,148.273333333333,148.230931455626,2.37469016333624
"1392","WS07",2013-04-10,9.67,0.09306,18,2.375098,148.273333333333,148.230931455626,2.37469016333624
"1393","WS07",2013-04-11,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1394","WS07",2013-04-12,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1395","WS07",2013-04-13,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1396","WS07",2013-04-14,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1397","WS07",2013-04-15,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1398","WS07",2013-04-16,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1399","WS07",2013-04-17,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1400","WS07",2013-04-18,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1401","WS07",2013-04-19,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1402","WS07",2013-04-20,12.351,0.11891,23,2.375098,148.212,148.220045868641,2.3749246694179
"1403","WS07",2013-04-21,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1404","WS07",2013-04-22,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1405","WS07",2013-04-23,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1406","WS07",2013-04-24,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1407","WS07",2013-04-25,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1408","WS07",2013-04-26,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1409","WS07",2013-04-27,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1410","WS07",2013-04-28,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1411","WS07",2013-04-29,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1412","WS07",2013-04-30,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1413","WS07",2013-05-01,18.795,0.18095,35,2.375098,148.212,148.21300573358,2.37507633367724
"1414","WS07",2013-05-02,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1415","WS07",2013-05-03,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1416","WS07",2013-05-04,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1417","WS07",2013-05-05,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1418","WS07",2013-05-06,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1419","WS07",2013-05-07,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1420","WS07",2013-05-08,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1421","WS07",2013-05-09,7.518,0.07238,14,2.375098,148.212,148.212653726827,2.3750839168902
"1422","WS07",2013-05-10,6.44,0.062,12,2.37356666666667,148.12,148.184857608779,2.37462874182314
"1423","WS07",2013-05-11,6.44,0.062,12,2.37356666666667,148.12,148.184857608779,2.37462874182314
"1424","WS07",2013-05-12,6.44,0.062,12,2.37356666666667,148.12,148.184857608779,2.37462874182314
"1425","WS07",2013-05-13,6.44,0.062,12,2.37356666666667,148.12,148.184857608779,2.37462874182314
"1426","WS07",2013-05-14,6.44,0.062,12,2.37356666666667,148.12,148.184857608779,2.37462874182314
"1427","WS07",2013-05-15,6.44,0.062,12,2.37356666666667,148.12,148.184857608779,2.37462874182314
"1428","WS07",2013-05-16,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1429","WS07",2013-05-17,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1430","WS07",2013-05-18,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1431","WS07",2013-05-19,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1432","WS07",2013-05-20,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1433","WS07",2013-05-21,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1434","WS07",2013-05-22,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1435","WS07",2013-05-23,3.22,0.031,6,2.37356666666667,148.12,148.175128967462,2.37446943054967
"1436","WS07",2013-05-24,11.814,0.11374,22,2.375098,148.212,148.195408035358,2.37481514374735
"1437","WS07",2013-05-25,11.814,0.11374,22,2.375098,148.212,148.195408035358,2.37481514374735
"1438","WS07",2013-05-26,11.814,0.11374,22,2.375098,148.212,148.195408035358,2.37481514374735
"1439","WS07",2013-05-27,11.814,0.11374,22,2.375098,148.212,148.195408035358,2.37481514374735
"1440","WS07",2013-05-28,11.814,0.11374,22,2.375098,148.212,148.195408035358,2.37481514374735
"1441","WS07",2013-05-29,11.814,0.11374,22,2.375098,148.212,148.195408035358,2.37481514374735
"1442","WS07",2013-05-30,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1443","WS07",2013-05-31,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1444","WS07",2013-06-01,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1445","WS07",2013-06-02,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1446","WS07",2013-06-03,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1447","WS07",2013-06-04,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1448","WS07",2013-06-05,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1449","WS07",2013-06-06,10.74,0.1034,20,2.375098,148.212,148.203704017679,2.37495657187368
"1450","WS07",2013-06-07,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1451","WS07",2013-06-08,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1452","WS07",2013-06-09,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1453","WS07",2013-06-10,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1454","WS07",2013-06-11,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1455","WS07",2013-06-12,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1456","WS07",2013-06-13,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1457","WS07",2013-06-14,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1458","WS07",2013-06-15,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1459","WS07",2013-06-16,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1460","WS07",2013-06-17,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1461","WS07",2013-06-18,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1462","WS07",2013-06-19,7.518,0.07238,14,2.375098,148.212,148.206607611491,2.37500607171789
"1463","WS07",2013-06-20,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1464","WS07",2013-06-21,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1465","WS07",2013-06-22,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1466","WS07",2013-06-23,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1467","WS07",2013-06-24,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1468","WS07",2013-06-25,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1469","WS07",2013-06-26,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1470","WS07",2013-06-27,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1471","WS07",2013-06-28,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1472","WS07",2013-06-29,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1473","WS07",2013-06-30,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1474","WS07",2013-07-01,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1475","WS07",2013-07-02,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1476","WS07",2013-07-03,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1477","WS07",2013-07-04,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1478","WS07",2013-07-05,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1479","WS07",2013-07-06,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1480","WS07",2013-07-07,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1481","WS07",2013-07-08,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1482","WS07",2013-07-09,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1483","WS07",2013-07-10,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1484","WS07",2013-07-11,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1485","WS07",2013-07-12,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1486","WS07",2013-07-13,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1487","WS07",2013-07-14,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1488","WS07",2013-07-15,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1489","WS07",2013-07-16,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1490","WS07",2013-07-17,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1491","WS07",2013-07-18,5.37,0.0517,10,2.375098,148.212,148.207955708618,2.37502905378842
"1492","WS07",2013-07-19,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1493","WS07",2013-07-20,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1494","WS07",2013-07-21,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1495","WS07",2013-07-22,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1496","WS07",2013-07-23,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1497","WS07",2013-07-24,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1498","WS07",2013-07-25,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1499","WS07",2013-07-26,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1500","WS07",2013-07-27,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1501","WS07",2013-07-28,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1502","WS07",2013-07-29,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1503","WS07",2013-07-30,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1504","WS07",2013-07-31,8.06,0.0775,15,2.37356666666667,148.304,148.243972317887,2.37448065861776
"1505","WS08",2011-07-11,11.77,1.07,20,24.5779,162.426,162.426,24.5779
"1506","WS08",2011-07-12,11.77,1.07,20,24.5779,162.426,162.426,24.5779
"1507","WS08",2011-07-13,11.77,1.07,20,24.5779,162.426,162.426,24.5779
"1508","WS08",2011-07-14,11.77,1.07,20,24.5779,162.426,162.426,24.5779
"1509","WS08",2011-07-15,1.765217391,0.160431338,2.999519781,24.5713187637751,162.425999989096,162.425999998365,24.576912972588
"1510","WS08",2011-07-16,1.765217391,0.160431338,2.999519781,24.5713187637751,162.425999989096,162.425999998365,24.576912972588
"1511","WS08",2011-07-17,1.765217391,0.160431338,2.999519781,24.5713187637751,162.425999989096,162.425999998365,24.576912972588
"1512","WS08",2011-07-18,1.765217391,0.160431338,2.999519781,24.5713187637751,162.425999989096,162.425999998365,24.576912972588
"1513","WS08",2011-07-19,1.765217391,0.160431338,2.999519781,24.5713187637751,162.425999989096,162.425999998365,24.576912972588
"1514","WS08",2011-07-20,1.765217391,0.160431338,2.999519781,24.5713187637751,162.425999989096,162.425999998365,24.576912972588
"1515","WS08",2011-07-21,1.765217391,0.160431338,2.999519781,24.5713187637751,162.425999989096,162.425999998365,24.576912972588
"1516","WS08",2011-07-22,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1517","WS08",2011-07-23,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1518","WS08",2011-07-24,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1519","WS08",2011-07-25,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1520","WS08",2011-07-26,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1521","WS08",2011-07-27,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1522","WS08",2011-07-28,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1523","WS08",2011-07-29,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1524","WS08",2011-07-30,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1525","WS08",2011-07-31,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1526","WS08",2011-08-01,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1527","WS08",2011-08-02,3.9771648,0.354478817,6.758138997,24.0965106817261,162.426000010843,162.426000002581,24.4145816997819
"1528","WS08",2011-08-03,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1529","WS08",2011-08-04,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1530","WS08",2011-08-05,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1531","WS08",2011-08-06,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1532","WS08",2011-08-07,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1533","WS08",2011-08-08,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1534","WS08",2011-08-09,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1535","WS08",2011-08-10,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1536","WS08",2011-08-11,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1537","WS08",2011-08-12,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1538","WS08",2011-08-13,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1539","WS08",2011-08-14,4.7,0.428,7.986406117,24.6197347241664,162.426000005028,162.426000003558,24.4965034682252
"1540","WS08",2011-08-15,6.537,0.594,11.10790144,24.5666205695106,162.426000063609,162.42600003691,24.535446160742
"1541","WS08",2011-08-16,6.537,0.594,11.10790144,24.5666205695106,162.426000063609,162.42600003691,24.535446160742
